File: ./hwmcc13/single/bob12s04.aig
25361 50.00       
25362 49.00       
25363 48.00       
25364 48.00       
25365 49.00       
25366 49.00       
25367 51.00       
25368 50.00       
25369 49.00       
25370 49.00       
25371 50.00       
25372 50.00       
25373 50.00       
25374 51.00       
25375 49.00       
25376 50.00       
25377 50.00       
25378 49.00       
25379 50.00       
25380 49.00       
25381 48.00       
25382 49.00       
25383 49.00       
25384 49.00       
25385 49.00       
25386 50.00       
25387 50.00       
25388 48.00       
25389 48.00       
25390 49.00       
25391 49.00       
25392 50.00       
25393 49.00       
25394 50.00       
25395 49.00       
25396 50.00       
25397 49.00       
25398 49.00       
25399 50.00       
25400 50.00       
25401 50.00       
25402 51.00       
25403 49.00       
25404 51.00       
25405 50.00       
25406 47.00       
25407 50.00       
25408 50.00       
25409 50.00       
25410 49.00       
25411 49.00       
25412 48.00       
25413 48.00       
25414 50.00       
25415 48.00       
25416 48.00       
25417 49.00       
25418 49.00       
25419 49.00       
25420 50.00       
25421 49.00       
25422 50.00       
25423 51.00       
25424 49.00       
25425 49.00       
25426 49.00       
25427 50.00       
25428 48.00       
25429 49.00       
25430 49.00       
25431 49.00       
25432 51.00       
25433 49.00       
25434 49.00       
25435 50.00       
25436 49.00       
25437 50.00       
25438 50.00       
25439 49.00       
25440 50.00       
25441 49.00       
25442 49.00       
25443 48.00       
25444 50.00       
25445 49.00       
25446 49.00       
25447 51.00       
25448 50.00       
25449 49.00       
25450 50.00       
25451 50.00       
25452 49.00       
25453 49.00       
25454 51.00       
25455 51.00       
25456 50.00       
25457 49.00       
25458 50.00       
25459 49.00       
25460 50.00       
25461 48.00       
25462 50.00       
25463 50.00       
25464 51.00       
25465 49.00       
25466 50.00       
25467 49.00       
25468 51.00       
25469 49.00       
25470 49.00       
25471 50.00       
25472 49.00       
25473 51.00       
25474 50.00       
25475 49.00       
25476 50.00       
25477 49.00       
25478 49.00       
25479 51.00       
25480 48.00       
25481 50.00       
25482 49.00       
25483 51.00       
25484 50.00       
25485 49.00       
25486 51.00       
25487 50.00       
25488 49.00       
25489 50.00       
25490 51.00       
25491 49.00       
25492 48.00       
25493 50.00       
25494 48.00       
25495 50.00       
25496 50.00       
25497 48.00       
25498 49.00       
25499 50.00       
25500 49.00       
25501 48.00       
25502 49.00       
25503 49.00       
25504 50.00       
25505 49.00       
25506 50.00       
25507 50.00       
25508 49.00       
25509 48.00       
25510 49.00       
25511 49.00       
25512 51.00       
25513 48.00       
25514 48.00       
25515 50.00       
25516 50.00       
25517 48.00       
25518 50.00       
25519 48.00       
25520 48.00       
25521 50.00       
25522 49.00       
25523 50.00       
25524 49.00       
25525 49.00       
25526 50.00       
25527 47.00       
25528 49.00       
25529 49.00       
25530 50.00       
25531 50.00       
25532 50.00       
25533 48.00       
25534 50.00       
25535 48.00       
25536 49.00       
25537 48.00       
25538 49.00       
25539 49.00       
25540 50.00       
25541 50.00       
25542 50.00       
25543 50.00       
25544 49.00       
25545 49.00       
25546 50.00       
25547 50.00       
25548 50.00       
25549 51.00       
25550 50.00       
25551 48.00       
25552 50.00       
25553 49.00       
25554 48.00       
25555 49.00       
25556 49.00       
25557 49.00       
25558 49.00       
25559 50.00       
25560 50.00       
25561 48.00       
25562 49.00       
25563 51.00       
25564 48.00       
25565 49.00       
25566 51.00       
25567 49.00       
25568 47.00       
25569 49.00       
25570 50.00       
25571 49.00       
25572 51.00       
25573 49.00       
25574 50.00       
25575 49.00       
25576 50.00       
25577 49.00       
25578 50.00       
25579 50.00       
25580 48.00       
25581 50.00       
25582 48.00       
25583 49.00       
25584 51.00       
25585 50.00       
25586 49.00       
25587 50.00       
25588 50.00       
25589 50.00       
25590 49.00       
25591 49.00       
25592 49.00       
25593 50.00       
25594 48.00       
25595 49.00       
25596 49.00       
25597 50.00       
25598 50.00       
25599 49.00       
25600 49.00       
25601 50.00       
25602 50.00       
25603 50.00       
25604 49.00       
25605 47.00       
25606 51.00       
25607 49.00       
25608 50.00       
25609 48.00       
25610 50.00       
25611 51.00       
25612 49.00       
25613 50.00       
25614 50.00       
25615 50.00       
25616 51.00       
25617 51.00       
25618 49.00       
25619 50.00       
25620 50.00       
25621 49.00       
25622 49.00       
25623 48.00       
25624 48.00       
25625 50.00       
25626 49.00       
25627 49.00       
25628 49.00       
25629 49.00       
25630 50.00       
25631 48.00       
25632 50.00       
25633 49.00       
25634 50.00       
25635 50.00       
25636 50.00       
25637 48.00       
25638 50.00       
25639 49.00       
25640 49.00       
25641 48.00       
25642 48.00       
25643 49.00       
25644 50.00       
25645 51.00       
25646 50.00       
25647 49.00       
25648 51.00       
25649 50.00       
25650 48.00       
25651 49.00       
25652 50.00       
25653 50.00       
25654 50.00       
25655 50.00       
25656 50.00       
25657 51.00       
25658 49.00       
25659 50.00       
25660 49.00       
25661 50.00       
25662 49.00       
25663 51.00       
25664 49.00       
25665 49.00       
25666 49.00       
25667 50.00       
25668 49.00       
25669 50.00       
25670 50.00       
25671 49.00       
25672 49.00       
25673 49.00       
25674 50.00       
25675 49.00       
25676 49.00       
25677 50.00       
25678 50.00       
25679 49.00       
25680 50.00       
25681 50.00       
25682 50.00       
25683 48.00       
25684 49.00       
25685 51.00       
25686 48.00       
25687 50.00       
25688 48.00       
25689 50.00       
25690 49.00       
25691 49.00       
25692 50.00       
25693 50.00       
25694 51.00       
25695 50.00       
25696 51.00       
25697 50.00       
25698 50.00       
25699 50.00       
25700 49.00       
25701 49.00       
25702 52.00       
25703 51.00       
25704 49.00       
25705 48.00       
25706 50.00       
25707 49.00       
25708 50.00       
25709 49.00       
25710 51.00       
25711 50.00       
25712 51.00       
25713 51.00       
25714 50.00       
25715 50.00       
25716 49.00       
25717 50.00       
25718 49.00       
25719 49.00       
25720 49.00       
25721 51.00       
25722 51.00       
25723 50.00       
25724 49.00       
25725 50.00       
25726 50.00       
25727 50.00       
25728 49.00       
25729 51.00       
25730 49.00       
25731 48.00       
25732 49.00       
25733 50.00       
25734 51.00       
25735 50.00       
25736 49.00       
25737 50.00       
25738 51.00       
25739 50.00       
25740 49.00       
25741 48.00       
25742 47.00       
25743 51.00       
25744 51.00       
25745 49.00       
25746 50.00       
25747 50.00       
25748 51.00       
25749 50.00       
25750 49.00       
25751 50.00       
25752 50.00       
25753 50.00       
25754 49.00       
25755 50.00       
25756 49.00       
25757 50.00       
25758 50.00       
25759 50.00       
25760 50.00       
25761 50.00       
25762 47.00       
25763 50.00       
25764 49.00       
25765 51.00       
25766 50.00       
25767 49.00       
25768 49.00       
25769 48.00       
25770 49.00       
25771 51.00       
25772 48.00       
25773 49.00       
25774 49.00       
25775 49.00       
25776 49.00       
25777 50.00       
25778 50.00       
25779 50.00       
25780 51.00       
25781 48.00       
25782 48.00       
25783 48.00       
25784 49.00       
25785 49.00       
25786 50.00       
25787 50.00       
25788 50.00       
25789 50.00       
25790 49.00       
25791 50.00       
25792 49.00       
25793 49.00       
25794 49.00       
25795 48.00       
25796 50.00       
25797 51.00       
25798 50.00       
25799 50.00       
25800 50.00       
25801 48.00       
25802 50.00       
25803 49.00       
25804 49.00       
25805 50.00       
25806 50.00       
25807 50.00       
25808 50.00       
25809 50.00       
25810 51.00       
25811 49.00       
25812 50.00       
25813 50.00       
25814 50.00       
25815 49.00       
25816 49.00       
25817 49.00       
25818 50.00       
25819 49.00       
25820 50.00       
25821 50.00       
25822 49.00       
25823 50.00       
25824 49.00       
25825 49.00       
25826 49.00       
25827 51.00       
25828 49.00       
25829 51.00       
25830 50.00       
25831 48.00       
25832 49.00       
25833 50.00       
25834 52.00       
25835 49.00       
25836 50.00       
25837 49.00       
25838 48.00       
25839 49.00       
25840 50.00       
25841 51.00       
25842 49.00       
25843 49.00       
25844 50.00       
25845 47.00       
25846 49.00       
25847 49.00       
25848 50.00       
25849 49.00       
25850 50.00       
25851 50.00       
25852 49.00       
25853 50.00       
25854 49.00       
25855 50.00       
25856 49.00       
25857 49.00       
25858 48.00       
25859 50.00       
25860 50.00       
25861 49.00       
25862 51.00       
25863 49.00       
25864 50.00       
25865 49.00       
25866 50.00       
25867 49.00       
25868 50.00       
25869 50.00       
25870 49.00       
25871 49.00       
25872 49.00       
25873 49.00       
25874 50.00       
25875 50.00       
25876 50.00       
25877 49.00       
25878 49.00       
25879 50.00       
25880 50.00       
25881 49.00       
25882 51.00       
25883 50.00       
25884 51.00       
25885 50.00       
25886 49.00       
25887 50.00       
25888 49.00       
25889 49.00       
25890 50.00       
25891 50.00       
25892 49.00       
25893 49.00       
25894 50.00       
25895 51.00       
25896 50.00       
25897 48.00       
25898 48.00       
25899 49.00       
25900 50.00       
25901 49.00       
25902 48.00       
25903 49.00       
25904 49.00       
25905 49.00       
25906 50.00       
25907 49.00       
25908 48.00       
25909 48.00       
25910 49.00       
25911 48.00       
25912 49.00       
25913 49.00       
25914 50.00       
25915 48.00       
25916 49.00       
25917 49.00       
25918 49.00       
25919 49.00       
25920 48.00       
25921 49.00       
25922 48.00       
25923 50.00       
25924 49.00       
25925 49.00       
25926 49.00       
25927 50.00       
25928 50.00       
25929 49.00       
25930 51.00       
25931 50.00       
25932 50.00       
25933 49.00       
25934 49.00       
25935 50.00       
25936 49.00       
25937 50.00       
25938 49.00       
25939 50.00       
25940 50.00       
25941 48.00       
25942 49.00       
25943 49.00       
25944 51.00       
25945 50.00       
25946 50.00       
25947 50.00       
25948 49.00       
25949 49.00       
25950 50.00       
25951 49.00       
25952 50.00       
25953 49.00       
25954 51.00       
25955 49.00       
25956 49.00       
25957 47.00       
25958 51.00       
25959 51.00       
25960 47.00       
25961 50.00       
25962 49.00       
25963 49.00       
25964 50.00       
25965 50.00       
25966 50.00       
25967 49.00       
25968 49.00       
25969 50.00       
25970 49.00       
25971 48.00       
25972 50.00       
25973 48.00       
25974 50.00       
25975 50.00       
25976 49.00       
25977 50.00       
25978 51.00       
25979 50.00       
25980 50.00       
25981 49.00       
25982 49.00       
25983 50.00       
25984 50.00       
25985 49.00       
